latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
33.77647,-118.23167,299.21,0.47,0.4,28-01-2020,957,N20,VIIRS,n,2,283.28,0.96,N,2
34.26552,-118.1879,333.36,0.56,0.43,28-01-2020,2116,N20,VIIRS,n,2,303.41,32.21,D,0
34.10615,-118.47935,296.17,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,283.64,0.33,N,0
34.42962,-118.64663,302.92,0.39,0.37,29-01-2020,938,N20,VIIRS,n,2,282.2,0.52,N,2
34.33643,-118.51963,322.61,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,280.48,1.75,N,2
34.32377,-118.52661,302.27,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,280.71,0.77,N,2
34.3213,-118.5099,301.08,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,280.36,0.55,N,2
34.24447,-118.38327,301.38,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,282.19,0.69,N,2
34.29181,-118.80135,300.81,0.4,0.37,29-01-2020,938,N20,VIIRS,n,2,279.44,0.67,N,2
34.15519,-118.19337,303.64,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,279.03,0.9,N,2
34.03657,-118.10657,302.78,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,279.66,0.59,N,2
33.90772,-118.40394,298.71,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,287.27,1.22,N,2
33.81948,-118.24556,295.16,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,283.08,1.34,N,2
33.81493,-118.23798,300.17,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,285.16,1.22,N,2
33.80566,-118.24426,297.23,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,284.32,0.6,N,2
33.71704,-117.70925,303.04,0.38,0.36,29-01-2020,938,N20,VIIRS,n,2,281.13,0.69,N,2
33.77615,-118.22923,306.13,0.39,0.36,29-01-2020,938,N20,VIIRS,n,2,283.21,0.84,N,2
33.81901,-118.24249,296.42,0.56,0.43,30-01-2020,919,N20,VIIRS,n,2,285.38,1.65,N,2
33.85337,-118.33573,298.36,0.56,0.43,30-01-2020,919,N20,VIIRS,n,2,286.59,1.39,N,2
33.8527,-118.32964,298.46,0.56,0.43,30-01-2020,919,N20,VIIRS,n,2,287.04,1.18,N,2
33.77851,-118.23129,303.29,0.56,0.43,30-01-2020,919,N20,VIIRS,n,2,283.43,1.59,N,2
33.7182,-117.71091,301.93,0.52,0.42,30-01-2020,919,N20,VIIRS,n,2,284,0.49,N,2
33.81441,-118.23709,296.59,0.56,0.43,30-01-2020,919,N20,VIIRS,n,2,285.78,1.3,N,2
34.43163,-118.64516,301.5,0.4,0.44,30-01-2020,919,N20,VIIRS,n,2,280.39,0.86,N,2
34.33565,-118.52198,307.32,0.39,0.44,30-01-2020,919,N20,VIIRS,n,2,278.59,1.55,N,2
34.324,-118.52773,297.23,0.39,0.44,30-01-2020,919,N20,VIIRS,n,2,279.96,0.48,N,2
34.32227,-118.51172,297.67,0.39,0.44,30-01-2020,919,N20,VIIRS,n,2,279.06,0.4,N,2
34.29126,-118.80363,298.75,0.4,0.44,30-01-2020,919,N20,VIIRS,n,2,278.6,0.73,N,2
34.24311,-118.38122,300.31,0.38,0.43,30-01-2020,919,N20,VIIRS,n,2,276.39,0.42,N,2
34.15599,-118.19402,299.78,0.56,0.43,30-01-2020,919,N20,VIIRS,n,2,276.89,0.7,N,2
33.90793,-118.4071,296.4,0.57,0.43,30-01-2020,919,N20,VIIRS,n,2,286.21,2.23,N,2
34.43132,-118.64723,295.98,0.37,0.58,31-01-2020,900,N20,VIIRS,n,2,282.15,0.39,N,2
34.32249,-118.51307,297.4,0.36,0.57,31-01-2020,900,N20,VIIRS,n,2,283.82,0.32,N,2
34.24513,-118.38284,296.71,0.35,0.57,31-01-2020,900,N20,VIIRS,n,2,279.47,0.21,N,2
34.15234,-118.19389,298.92,0.34,0.56,31-01-2020,900,N20,VIIRS,n,2,284.46,0.84,N,2
33.82281,-118.24355,300.93,0.34,0.56,31-01-2020,900,N20,VIIRS,n,2,287.96,0.81,N,2
33.90866,-118.40596,295.07,0.35,0.57,31-01-2020,900,N20,VIIRS,n,2,284.79,1.43,N,2
33.85577,-118.33472,302.16,0.35,0.57,31-01-2020,900,N20,VIIRS,n,2,287.26,1.6,N,2
33.77994,-118.22952,307.47,0.34,0.56,31-01-2020,900,N20,VIIRS,n,2,284.75,0.81,N,2
33.71668,-117.71069,296.12,0.32,0.54,31-01-2020,900,N20,VIIRS,n,2,283.56,0.65,N,2
34.33487,-118.52081,298.95,0.57,0.69,31-01-2020,1040,N20,VIIRS,n,2,281.53,0.67,N,2
34.15145,-118.19368,296.98,0.6,0.71,31-01-2020,1040,N20,VIIRS,n,2,282.94,0.82,N,2
33.85513,-118.33017,296.4,0.6,0.71,31-01-2020,1040,N20,VIIRS,n,2,285.33,1,N,2
33.85432,-118.33288,301.72,0.6,0.71,31-01-2020,1040,N20,VIIRS,n,2,285.84,1.42,N,2
33.81335,-118.23823,296.21,0.61,0.71,31-01-2020,1040,N20,VIIRS,n,2,285.38,1.85,N,2
34.33964,-118.52325,295.53,0.68,0.74,01-02-2020,841,N20,VIIRS,n,2,283.33,0.89,N,2
33.85769,-118.33649,299.37,0.66,0.73,01-02-2020,841,N20,VIIRS,n,2,286,2.01,N,2
33.85566,-118.3372,301.24,0.66,0.73,01-02-2020,841,N20,VIIRS,n,2,286.43,1.47,N,2
33.81858,-118.24608,296.42,0.65,0.73,01-02-2020,841,N20,VIIRS,n,2,285.9,1.81,N,2
33.77765,-118.23438,297.42,0.65,0.73,01-02-2020,841,N20,VIIRS,n,2,283.85,1.65,N,2
33.78189,-118.23229,297.28,0.65,0.73,01-02-2020,841,N20,VIIRS,n,2,284.09,1.35,N,0
34.33548,-118.51661,301.56,0.63,0.54,01-02-2020,1021,N20,VIIRS,n,2,284.67,1.25,N,2
34.33382,-118.51736,304.62,0.63,0.54,01-02-2020,1021,N20,VIIRS,n,2,283.66,0.74,N,2
34.2437,-118.38185,295.58,0.32,0.55,01-02-2020,1021,N20,VIIRS,n,2,280.57,0.25,N,2
34.15527,-118.1942,298.95,0.33,0.55,01-02-2020,1021,N20,VIIRS,n,2,283.67,0.48,N,2
34.1544,-118.19069,295.91,0.33,0.55,01-02-2020,1021,N20,VIIRS,n,2,284.36,0.48,N,2
34.29352,-118.80005,297.1,0.6,0.53,01-02-2020,1021,N20,VIIRS,n,2,286.96,1.25,N,2
34.03761,-118.10465,296.69,0.33,0.56,01-02-2020,1021,N20,VIIRS,n,2,281.87,0.33,N,2
33.80678,-118.24411,296.41,0.33,0.55,01-02-2020,1022,N20,VIIRS,n,2,285.62,1.3,N,2
33.71623,-117.70973,295.58,0.36,0.57,01-02-2020,1022,N20,VIIRS,n,2,284.71,0.43,N,2
33.85526,-118.33186,306.68,0.33,0.55,01-02-2020,1022,N20,VIIRS,n,2,289.9,1.41,N,2
33.8224,-118.24233,298.88,0.33,0.55,01-02-2020,1022,N20,VIIRS,n,2,287.9,0.79,N,2
33.81748,-118.24409,297.66,0.33,0.55,01-02-2020,1022,N20,VIIRS,n,2,286.35,0.79,N,2
33.81575,-118.23713,296.9,0.33,0.55,01-02-2020,1022,N20,VIIRS,n,2,286.65,1.09,N,2
33.81858,-118.24333,303.26,0.33,0.55,01-02-2020,1022,N20,VIIRS,n,2,288.46,0.99,N,2
33.81689,-118.23638,296.47,0.33,0.56,01-02-2020,1022,N20,VIIRS,n,2,285.62,1.4,N,0
33.77732,-118.22768,304.32,0.33,0.56,01-02-2020,1022,N20,VIIRS,n,2,285,0.77,N,2
33.77618,-118.28857,295.63,0.33,0.55,01-02-2020,1022,N20,VIIRS,n,2,285.27,0.67,N,0
34.3334,-118.51905,304.68,0.53,0.42,02-02-2020,1003,N20,VIIRS,n,2,283.62,1.84,N,2
34.33446,-118.52072,309.43,0.53,0.42,02-02-2020,1003,N20,VIIRS,n,2,283.67,1.79,N,2
34.32093,-118.51253,296.82,0.53,0.42,02-02-2020,1003,N20,VIIRS,n,2,283.15,0.56,N,2
34.15192,-118.19279,306.9,0.55,0.43,02-02-2020,1003,N20,VIIRS,n,2,287.74,1.91,N,2
34.15518,-118.19323,306.61,0.55,0.43,02-02-2020,1003,N20,VIIRS,n,2,284.66,1.78,N,2
34.04307,-117.82302,296.43,0.38,0.43,02-02-2020,1003,N20,VIIRS,n,2,283.99,0.21,N,2
34.03508,-118.10403,296.48,0.56,0.43,02-02-2020,1003,N20,VIIRS,n,2,284.36,0.48,N,2
33.85329,-118.33062,303.64,0.55,0.42,02-02-2020,1003,N20,VIIRS,n,2,290.06,1.29,N,2
33.85226,-118.3316,301.26,0.55,0.42,02-02-2020,1003,N20,VIIRS,n,2,289.12,1.83,N,2
33.71815,-117.71139,303.35,0.39,0.44,02-02-2020,1003,N20,VIIRS,n,2,285.4,0.87,N,2
33.81826,-118.24305,300.33,0.55,0.43,02-02-2020,1003,N20,VIIRS,n,2,287.55,1.29,N,2
33.77896,-118.22974,297.01,0.55,0.43,02-02-2020,1003,N20,VIIRS,n,2,284.06,0.7,N,2
34.32572,-118.52596,297.79,0.38,0.36,03-02-2020,944,N20,VIIRS,n,2,275.82,0.47,N,2
34.31978,-118.51015,297.29,0.38,0.36,03-02-2020,944,N20,VIIRS,n,2,276.94,0.39,N,2
34.24462,-118.38168,299.96,0.39,0.36,03-02-2020,944,N20,VIIRS,n,2,278.92,0.54,N,2
34.15212,-118.19176,305.03,0.39,0.36,03-02-2020,944,N20,VIIRS,n,2,280.77,0.56,N,2
33.90676,-118.40316,300.58,0.39,0.36,03-02-2020,944,N20,VIIRS,n,2,286.06,3,N,2
33.90742,-118.40729,329.55,0.39,0.36,03-02-2020,944,N20,VIIRS,n,2,291.44,3,N,2
33.90414,-118.40805,308.24,0.39,0.36,03-02-2020,944,N20,VIIRS,n,2,284.69,3,N,0
33.81933,-118.24347,300.3,0.39,0.36,03-02-2020,944,N20,VIIRS,n,2,286.96,0.9,N,2
33.81468,-118.23597,298.27,0.39,0.36,03-02-2020,944,N20,VIIRS,n,2,285.8,0.8,N,2
34.42989,-118.64462,303,0.38,0.36,03-02-2020,944,N20,VIIRS,n,2,278.39,0.66,N,2
34.33488,-118.51951,314.87,0.38,0.36,03-02-2020,944,N20,VIIRS,n,2,276.75,1.2,N,2
33.85389,-118.33347,309.01,0.48,0.4,04-02-2020,925,N20,VIIRS,n,2,286.83,1.9,N,2
33.7775,-118.22738,303.73,0.47,0.4,04-02-2020,925,N20,VIIRS,n,2,280.33,0.68,N,2
33.77875,-118.23753,297.5,0.47,0.4,04-02-2020,925,N20,VIIRS,n,2,283.16,1.08,N,2
33.71664,-117.71148,300.86,0.45,0.39,04-02-2020,925,N20,VIIRS,n,2,279.11,0.79,N,2
33.8157,-118.23602,295.39,0.47,0.4,04-02-2020,925,N20,VIIRS,n,2,281.43,1.48,N,2
33.8206,-118.24552,295.61,0.47,0.4,04-02-2020,925,N20,VIIRS,n,2,280.29,0.91,N,2
34.15282,-118.19476,306.48,0.47,0.4,04-02-2020,925,N20,VIIRS,n,2,277.21,1.04,N,2
34.3366,-118.51979,312.08,0.49,0.4,04-02-2020,925,N20,VIIRS,n,2,274.53,1.24,N,2
34.43139,-118.64689,299.49,0.5,0.41,04-02-2020,925,N20,VIIRS,n,2,274.16,0.43,N,2
34.33495,-118.52138,310.49,0.49,0.4,04-02-2020,925,N20,VIIRS,n,2,273.86,1.21,N,2
34.29237,-118.80065,296.6,0.5,0.41,04-02-2020,925,N20,VIIRS,n,2,276.85,0.72,N,2
34.24277,-118.38324,296.49,0.48,0.4,04-02-2020,925,N20,VIIRS,n,2,275.23,0.3,N,2
33.77792,-118.22786,301.16,0.55,0.51,05-02-2020,906,N20,VIIRS,n,2,279.31,0.99,N,2
34.15289,-118.19671,297.74,0.56,0.51,05-02-2020,906,N20,VIIRS,n,2,275.7,1.26,N,2
33.85516,-118.33305,302.04,0.56,0.52,05-02-2020,906,N20,VIIRS,n,2,284.21,2.12,N,2
33.81902,-118.24561,295.46,0.55,0.51,05-02-2020,906,N20,VIIRS,n,2,280.59,1.1,N,2
33.77578,-118.23296,295.19,0.52,0.67,06-02-2020,847,N20,VIIRS,n,2,276.33,1.05,N,2
34.33606,-118.52086,296.77,0.55,0.68,06-02-2020,847,N20,VIIRS,n,2,275.51,0.55,N,2
33.85291,-118.33117,299.16,0.4,0.6,06-02-2020,1028,N20,VIIRS,n,2,284.37,0.97,N,2
34.33666,-118.51978,307.97,0.38,0.59,06-02-2020,1028,N20,VIIRS,n,2,276.7,0.89,N,2
33.77927,-118.2291,306.43,0.41,0.61,06-02-2020,1028,N20,VIIRS,n,2,280,0.81,N,2
33.77898,-118.2285,306.61,0.41,0.61,06-02-2020,1028,N20,VIIRS,n,2,280.34,0.98,N,2
34.20607,-118.97623,348.9,0.45,0.63,06-02-2020,2007,N20,VIIRS,n,2,290.32,4.68,D,0
34.20771,-118.97765,367,0.44,0.63,06-02-2020,2007,N20,VIIRS,h,2,293.3,11.1,D,0
34.36145,-118.95684,367,0.44,0.62,06-02-2020,2007,N20,VIIRS,h,2,297.51,13.89,D,0
34.3639,-118.94761,367,0.44,0.62,06-02-2020,2007,N20,VIIRS,h,2,294,10.11,D,0
34.20559,-118.97775,367,0.47,0.64,06-02-2020,2147,N20,VIIRS,h,2,291.86,10.89,D,0
34.36252,-118.95683,340.03,0.48,0.64,06-02-2020,2147,N20,VIIRS,n,2,296.41,7.98,D,0
34.36303,-118.94669,342.33,0.48,0.64,06-02-2020,2147,N20,VIIRS,n,2,293.24,4.64,D,0
34.2089,-118.97961,367,0.47,0.64,06-02-2020,2147,N20,VIIRS,h,2,293,12.23,D,0
33.85221,-118.33371,297.27,0.44,0.46,07-02-2020,1009,N20,VIIRS,n,2,285.07,1.1,N,2
33.85635,-118.33241,296.4,0.44,0.46,07-02-2020,1009,N20,VIIRS,n,2,283.51,0.62,N,2
34.15318,-118.19202,308.58,0.44,0.46,07-02-2020,1009,N20,VIIRS,n,2,279.06,1.21,N,2
34.29233,-118.80131,295.53,0.41,0.45,07-02-2020,1009,N20,VIIRS,n,2,276.81,0.6,N,2
34.24345,-118.38018,296.65,0.43,0.46,07-02-2020,1009,N20,VIIRS,n,2,276.97,0.52,N,2
34.31989,-118.51192,295.5,0.42,0.45,07-02-2020,1009,N20,VIIRS,n,2,279.11,0.42,N,2
34.32294,-118.52612,298.41,0.42,0.45,07-02-2020,1009,N20,VIIRS,n,2,278.97,0.4,N,2
34.33402,-118.51727,300.38,0.42,0.45,07-02-2020,1009,N20,VIIRS,n,2,278.93,0.78,N,2
34.33505,-118.52207,295.65,0.42,0.45,07-02-2020,1009,N20,VIIRS,n,2,278.37,0.78,N,2
33.77591,-118.22813,304.91,0.45,0.47,07-02-2020,1009,N20,VIIRS,n,2,283.57,1.05,N,2
33.80606,-118.24381,297.19,0.44,0.46,07-02-2020,1009,N20,VIIRS,n,2,284.36,0.89,N,2
33.81956,-118.24456,298.76,0.44,0.46,07-02-2020,1009,N20,VIIRS,n,2,283.87,1.29,N,2
34.3668,-118.9459,328.48,0.79,0.78,07-02-2020,1948,N20,VIIRS,n,2,291.48,4.58,D,0
34.36217,-118.94627,327.86,0.79,0.78,07-02-2020,1948,N20,VIIRS,n,2,292.2,8.36,D,0
34.36345,-118.96142,343.58,0.51,0.49,07-02-2020,2128,N20,VIIRS,n,2,297.31,9.3,D,0
34.20852,-118.97683,339.48,0.5,0.49,07-02-2020,2128,N20,VIIRS,n,2,297.12,4.05,D,0
33.85228,-118.33237,300.61,0.41,0.37,08-02-2020,950,N20,VIIRS,n,2,287.18,1.25,N,2
34.43016,-118.64599,310.32,0.4,0.37,08-02-2020,950,N20,VIIRS,n,2,277.62,1.18,N,2
34.33717,-118.51945,298.82,0.4,0.37,08-02-2020,950,N20,VIIRS,n,2,281.2,0.8,N,2
34.33382,-118.52029,312.19,0.4,0.37,08-02-2020,950,N20,VIIRS,n,2,278.99,0.8,N,2
34.32457,-118.52731,304.36,0.4,0.37,08-02-2020,950,N20,VIIRS,n,2,280.9,0.79,N,2
34.3215,-118.50967,305.1,0.4,0.37,08-02-2020,950,N20,VIIRS,n,2,279.38,0.56,N,2
34.40189,-118.99841,296.62,0.4,0.37,08-02-2020,950,N20,VIIRS,n,2,279.86,0.37,N,0
34.29356,-118.80192,298.36,0.4,0.37,08-02-2020,950,N20,VIIRS,n,2,278.5,0.69,N,2
34.15311,-118.19453,311.86,0.41,0.37,08-02-2020,950,N20,VIIRS,n,2,280.79,1,N,2
34.0401,-117.82164,295.24,0.42,0.38,08-02-2020,950,N20,VIIRS,n,2,279.31,0.44,N,2
34.03489,-118.10548,303.72,0.42,0.37,08-02-2020,950,N20,VIIRS,n,2,280.01,0.71,N,2
33.85565,-118.33151,298.45,0.41,0.37,08-02-2020,950,N20,VIIRS,n,2,286.59,0.83,N,2
33.77868,-118.23602,298.34,0.42,0.37,08-02-2020,950,N20,VIIRS,n,2,286.77,0.86,N,2
33.77709,-118.2272,299.82,0.42,0.37,08-02-2020,950,N20,VIIRS,n,2,284.23,0.52,N,2
33.81905,-118.24423,300.43,0.41,0.37,08-02-2020,950,N20,VIIRS,n,2,285.26,1.52,N,2
33.81409,-118.23627,296.63,0.41,0.37,08-02-2020,950,N20,VIIRS,n,2,285.63,1.13,N,2
33.71626,-117.7129,298.08,0.43,0.38,08-02-2020,950,N20,VIIRS,n,2,280.05,0.55,N,2
33.79639,-118.23618,295.63,0.41,0.37,08-02-2020,950,N20,VIIRS,n,2,285.56,0.63,N,0
34.43197,-118.64514,303.43,0.43,0.38,09-02-2020,931,N20,VIIRS,n,2,277.64,1.05,N,2
34.15586,-118.19462,306.95,0.45,0.47,10-02-2020,913,N20,VIIRS,n,2,277.1,0.85,N,2
33.85294,-118.33245,305.48,0.46,0.47,10-02-2020,913,N20,VIIRS,n,2,286.49,1.72,N,2
33.81897,-118.24493,301.6,0.42,0.61,11-02-2020,854,N20,VIIRS,n,2,287.43,1.6,N,2
33.77561,-118.22861,297.59,0.42,0.61,11-02-2020,854,N20,VIIRS,n,2,283.47,0.69,N,2
33.81626,-118.23873,298.11,0.42,0.61,11-02-2020,854,N20,VIIRS,n,2,285.89,1.33,N,2
34.33599,-118.52126,306.05,0.45,0.63,11-02-2020,854,N20,VIIRS,n,2,280.71,0.85,N,2
33.85289,-118.33559,301.75,0.43,0.62,11-02-2020,854,N20,VIIRS,n,2,285.32,2.29,N,2
34.15421,-118.19421,297.6,0.42,0.61,11-02-2020,854,N20,VIIRS,n,2,279.7,0.66,N,2
34.33613,-118.5221,301.68,0.45,0.63,11-02-2020,854,N20,VIIRS,n,2,279.97,0.49,N,2
33.85152,-118.3314,299.32,0.49,0.65,11-02-2020,1034,N20,VIIRS,n,2,285.25,1.1,N,2
34.33652,-118.5173,299.23,0.47,0.64,11-02-2020,1034,N20,VIIRS,n,2,280.39,0.65,N,2
33.77871,-118.22913,304.14,0.5,0.66,11-02-2020,1034,N20,VIIRS,n,2,283.86,0.88,N,2
33.81328,-118.23843,297.48,0.5,0.66,11-02-2020,1034,N20,VIIRS,n,2,286.5,0.98,N,2
33.77816,-118.23018,301.97,0.54,0.51,12-02-2020,1015,N20,VIIRS,n,2,283.87,1.44,N,2
33.85564,-118.33248,297.69,0.54,0.51,12-02-2020,1015,N20,VIIRS,n,2,285.21,1.95,N,2
34.43175,-118.64297,295.31,0.5,0.49,12-02-2020,1015,N20,VIIRS,n,2,275.32,0.67,N,2
33.7947,-118.23283,296.49,0.54,0.51,12-02-2020,1015,N20,VIIRS,n,2,285.31,1.01,N,0
34.20959,-118.978,339.88,0.66,0.73,12-02-2020,1954,N20,VIIRS,n,2,293.12,6.39,D,0
34.20657,-118.97949,337.15,0.66,0.73,12-02-2020,1955,N20,VIIRS,n,2,291.82,6.57,D,0
34.32477,-118.52917,295.42,0.45,0.39,13-02-2020,957,N20,VIIRS,n,2,277.64,0.72,N,0
34.43019,-118.64304,305.46,0.45,0.39,13-02-2020,957,N20,VIIRS,n,2,275.96,0.83,N,2
34.15535,-118.19114,297.87,0.47,0.39,13-02-2020,957,N20,VIIRS,n,2,277.78,0.33,N,2
33.77672,-118.23156,297.99,0.47,0.4,13-02-2020,957,N20,VIIRS,n,2,282.82,0.84,N,2
34.03635,-118.10401,298.4,0.47,0.4,13-02-2020,957,N20,VIIRS,n,2,281.05,0.57,N,2
34.15175,-118.1919,296.47,0.47,0.39,13-02-2020,957,N20,VIIRS,n,2,278.96,0.61,N,2
34.29119,-118.80114,297.07,0.44,0.38,13-02-2020,957,N20,VIIRS,n,2,275.27,0.67,N,2
34.29123,-118.80331,300.44,0.44,0.38,13-02-2020,957,N20,VIIRS,n,2,274.69,0.73,N,2
34.32106,-118.50923,300.85,0.45,0.39,13-02-2020,957,N20,VIIRS,n,2,276.39,0.5,N,2
33.77982,-118.23856,296.51,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,285.43,0.88,N,2
33.71608,-117.71106,300.36,0.38,0.36,14-02-2020,938,N20,VIIRS,n,2,279.32,0.63,N,2
33.79631,-118.23499,296.11,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,285.28,0.68,N,0
33.82129,-118.24243,304.42,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,288.23,1.54,N,2
33.85157,-118.33029,301.55,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,285.73,2.26,N,2
33.90751,-118.41095,295.07,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,284.48,0.83,N,0
33.90627,-118.4026,297.92,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,285.72,0.59,N,0
34.32641,-118.5281,303.04,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,279.36,0.63,N,2
34.33464,-118.52023,325.93,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,279.5,2.23,N,2
34.43159,-118.64429,311.23,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,277.57,1.07,N,2
34.32063,-118.51213,298.04,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,277.57,0.31,N,2
34.29123,-118.80354,304.03,0.4,0.37,14-02-2020,938,N20,VIIRS,n,2,277.44,0.74,N,2
34.24314,-118.38137,305.31,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,276.83,0.52,N,2
34.15369,-118.19202,305.05,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,279.5,0.93,N,2
34.03516,-118.10486,298.73,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,279.19,0.59,N,2
33.77669,-118.21782,301.22,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,281.09,0.49,N,2
33.77857,-118.23026,307.4,0.39,0.36,14-02-2020,938,N20,VIIRS,n,2,283.27,1.06,N,2
34.31991,-118.51086,298.5,0.39,0.44,15-02-2020,919,N20,VIIRS,n,2,279.34,0.3,N,2
34.32568,-118.5262,299.53,0.39,0.44,15-02-2020,919,N20,VIIRS,n,2,280.2,0.43,N,2
34.33731,-118.52046,323.46,0.39,0.44,15-02-2020,919,N20,VIIRS,n,2,280.18,1.35,N,2
33.71513,-117.71149,297.13,0.52,0.42,15-02-2020,919,N20,VIIRS,n,2,278,1.04,N,2
33.7173,-117.7101,296.12,0.52,0.42,15-02-2020,919,N20,VIIRS,n,2,278.96,0.95,N,2
33.79539,-118.23346,295.6,0.56,0.43,15-02-2020,919,N20,VIIRS,n,2,285.3,0.96,N,0
33.82032,-118.24165,296.6,0.56,0.43,15-02-2020,919,N20,VIIRS,n,2,285.82,1.35,N,2
33.85477,-118.33475,297.83,0.56,0.43,15-02-2020,919,N20,VIIRS,n,2,285.67,0.93,N,2
34.03601,-118.10581,296.61,0.55,0.43,15-02-2020,919,N20,VIIRS,n,2,279.61,0.63,N,2
34.15337,-118.19389,307.29,0.56,0.43,15-02-2020,919,N20,VIIRS,n,2,279.81,1.18,N,2
34.29327,-118.80147,297.44,0.4,0.44,15-02-2020,919,N20,VIIRS,n,2,277.51,0.54,N,2
34.42943,-118.64406,302.58,0.4,0.44,15-02-2020,919,N20,VIIRS,n,2,276.77,0.46,N,2
34.33352,-118.51865,331.83,0.48,0.4,15-02-2020,2038,N20,VIIRS,n,2,300.94,2.95,D,2
33.81576,-118.23753,296.47,0.34,0.56,16-02-2020,900,N20,VIIRS,n,2,285.76,0.54,N,2
34.338,-118.51886,303.41,0.36,0.57,16-02-2020,900,N20,VIIRS,n,2,280.58,1.28,N,2
34.3216,-118.51328,295.43,0.36,0.57,16-02-2020,900,N20,VIIRS,n,2,278.72,0.2,N,2
34.15201,-118.19626,296.84,0.34,0.56,16-02-2020,900,N20,VIIRS,n,2,280.19,0.56,N,2
34.15614,-118.19373,306.13,0.34,0.56,16-02-2020,900,N20,VIIRS,n,2,279.44,0.46,N,2
34.04063,-117.82235,296.93,0.33,0.55,16-02-2020,900,N20,VIIRS,n,2,280.04,0.27,N,2
34.03499,-118.10619,295.13,0.34,0.56,16-02-2020,900,N20,VIIRS,n,2,280.2,0.32,N,2
34.03838,-118.10586,296.43,0.34,0.56,16-02-2020,900,N20,VIIRS,n,2,280.41,0.23,N,2
33.85488,-118.33186,302.39,0.35,0.56,16-02-2020,900,N20,VIIRS,n,2,288.53,1.4,N,2
33.85428,-118.33167,303.3,0.35,0.56,16-02-2020,900,N20,VIIRS,n,2,288.77,1.46,N,2
33.79472,-118.23607,295.53,0.34,0.56,16-02-2020,900,N20,VIIRS,n,2,285.07,0.67,N,0
33.77916,-118.23785,297.1,0.34,0.56,16-02-2020,900,N20,VIIRS,n,2,285.62,0.79,N,2
33.77863,-118.2304,308.57,0.34,0.56,16-02-2020,900,N20,VIIRS,n,2,284.11,0.89,N,2
33.71474,-117.71256,299.29,0.32,0.54,16-02-2020,900,N20,VIIRS,n,2,279.56,0.38,N,2
33.85643,-118.33092,296.07,0.6,0.71,16-02-2020,1040,N20,VIIRS,n,2,283.91,1.01,N,0
33.77845,-118.23049,296.91,0.61,0.71,16-02-2020,1040,N20,VIIRS,n,2,282.21,1.08,N,2
34.33488,-118.52269,300.47,0.68,0.74,17-02-2020,841,N20,VIIRS,n,2,282.21,1.08,N,2
33.77868,-118.23182,300.07,0.65,0.73,17-02-2020,841,N20,VIIRS,n,2,283.98,1.31,N,2
33.8568,-118.33461,297.71,0.65,0.73,17-02-2020,841,N20,VIIRS,n,2,285.75,1.16,N,2
34.33433,-118.52087,298.76,0.68,0.74,17-02-2020,841,N20,VIIRS,n,2,282.31,0.65,N,2
33.81945,-118.24516,299.42,0.33,0.55,17-02-2020,1022,N20,VIIRS,n,2,284.71,0.75,N,2
33.85138,-118.3314,299.45,0.33,0.55,17-02-2020,1022,N20,VIIRS,n,2,286.97,1.79,N,2
33.71386,-117.71139,295.32,0.36,0.57,17-02-2020,1022,N20,VIIRS,n,2,280.52,0.25,N,2
34.15629,-118.19221,301.76,0.33,0.55,17-02-2020,1022,N20,VIIRS,n,2,276.02,0.61,N,2
34.33681,-118.51875,297.03,0.63,0.54,17-02-2020,1022,N20,VIIRS,n,2,273.83,0.83,N,2
33.77944,-118.22888,304.88,0.33,0.56,17-02-2020,1022,N20,VIIRS,n,2,283.8,0.56,N,2
33.77804,-118.22949,307.57,0.33,0.56,17-02-2020,1022,N20,VIIRS,n,2,284.17,0.88,N,2
34.43151,-118.64573,300.05,0.52,0.41,18-02-2020,1003,N20,VIIRS,n,2,276.35,0.9,N,2
34.15379,-118.1901,301.43,0.55,0.43,18-02-2020,1003,N20,VIIRS,n,2,281.42,1.07,N,2
